  8.141393e-01  8.141393e-01  4.535953e+01         45200         46522
  1.664263e+00  1.664263e+00  4.535907e+01         45300         46625
  2.128876e-01  2.128876e-01  4.535872e+01         45400         46728
  5.560288e-01  5.560288e-01  4.535822e+01         45500         46829
  4.863546e+00  4.863546e+00  4.535728e+01         45600         46933
  1.722793e+00  1.722793e+00  4.535580e+01         45700         47037
  7.470009e-01  7.470009e-01  4.535369e+01         45800         47141
  1.420450e+00  1.420450e+00  4.535194e+01         45900         47243
  1.018507e+00  1.018507e+00  4.535089e+01         46000         47345
  8.023645e-01  8.023645e-01  4.534982e+01         46100         47446
  1.097852e+00  1.097852e+00  4.534858e+01         46200         47547
  6.342374e-01  6.342374e-01  4.534669e+01         46300         47651
  9.615995e-01  9.615995e-01  4.534341e+01         46400         47751
  1.036803e+00  1.036803e+00  4.533973e+01         46500         47856
  8.291874e+00  8.291874e+00  4.533613e+01         46600         47958
  1.728430e+00  1.728430e+00  4.533290e+01         46700         48062
  9.544220e-01  9.544220e-01  4.532970e+01         46800         48165
  3.310086e+00  3.310086e+00  4.532637e+01         46900         48271
  4.319266e+00  4.319266e+00  4.532322e+01         47000         48375
  1.556659e+00  1.556659e+00  4.531934e+01         47100         48477
  4.468651e+00  4.468651e+00  4.531674e+01         47200         48580
  3.651926e+00  3.651926e+00  4.531470e+01         47300         48682
  1.397513e+00  1.397513e+00  4.531234e+01         47400         48786
  3.402753e+00  3.402753e+00  4.530983e+01         47500         48889
  3.012544e-01  3.012544e-01  4.530801e+01         47600         48992
  8.394395e-01  8.394395e-01  4.530656e+01         47700         49096
  1.138303e+00  1.138303e+00  4.530531e+01         47800         49200
  6.022344e-01  6.022344e-01  4.530441e+01         47900         49303
  5.903491e-01  5.903491e-01  4.530372e+01         48000         49404
  8.447245e-01  8.447245e-01  4.530307e+01         48100         49504
  5.253037e-01  5.253037e-01  4.530271e+01         48200         49607
  4.630141e-01  4.630141e-01  4.530242e+01         48300         49708
  3.299997e-01  3.299997e-01  4.530193e+01         48400         49811
  5.883993e-01  5.883993e-01  4.530125e+01         48500         49914
  4.037138e-01  4.037138e-01  4.530073e+01         48600         50015
  2.087847e-01  2.087847e-01  4.530021e+01         48700         50119
  1.216750e+00  1.216750e+00  4.529927e+01         48800         50221
  1.068178e+00  1.068178e+00  4.529812e+01         48900         50325
  6.494368e-01  6.494368e-01  4.529728e+01         49000         50428
  5.443277e-01  5.443277e-01  4.529661e+01         49100         50528
  8.112814e-01  8.112814e-01  4.529612e+01         49200         50632
  5.592722e-01  5.592722e-01  4.529531e+01         49300         50737
  6.313307e-01  6.313307e-01  4.529444e+01         49400         50841
  1.103150e+00  1.103150e+00  4.529369e+01         49500         50944
  1.319195e+00  1.319195e+00  4.529215e+01         49600         51045
  3.346282e+00  3.346282e+00  4.528988e+01         49700         51149
  1.895858e+00  1.895858e+00  4.528757e+01         49800         51253
  8.078336e-01  8.078336e-01  4.528559e+01         49900         51358
  3.673322e-01  3.673322e-01  4.528439e+01         50000         51460
  9.978164e-01  9.978164e-01  4.528342e+01         50100         51564
  7.750090e-01  7.750090e-01  4.528259e+01         50200         51667
  7.517021e-01  7.517021e-01  4.528163e+01         50300         51772
  7.739870e-01  7.739870e-01  4.528084e+01         50400         51876
  1.358693e+00  1.358693e+00  4.528036e+01         50500         51978
  2.406191e+00  2.406191e+00  4.527968e+01         50600         52079
  5.890435e-01  5.890435e-01  4.527877e+01         50700         52180
  9.669387e-01  9.669387e-01  4.527782e+01         50800         52281
  1.091583e+00  1.091583e+00  4.527673e+01         50900         52383
  2.526940e+00  2.526940e+00  4.527564e+01         51000         52487
  1.740146e+00  1.740146e+00  4.527468e+01         51100         52590
  2.257251e+00  2.257251e+00  4.527375e+01         51200         52694
  4.132615e+00  4.132615e+00  4.527266e+01         51300         52798
  2.779024e+00  2.779024e+00  4.527127e+01         51400         52900
  3.187309e+00  3.187309e+00  4.527017e+01         51500         53002
  2.672194e+00  2.672194e+00  4.526924e+01         51600         53105
  8.512768e-01  8.512768e-01  4.526838e+01         51700         53205
  5.698171e-01  5.698171e-01  4.526746e+01         51800         53309
  4.811638e-01  4.811638e-01  4.526689e+01         51900         53414
  7.729945e-01  7.729945e-01  4.526642e+01         52000         53517
  6.618920e-01  6.618920e-01  4.526580e+01         52100         53620
  1.798535e+00  1.798535e+00  4.526523e+01         52200         53724
  7.188771e-01  7.188771e-01  4.526461e+01         52300         53826
